review_score,review_comment_message,review_creation_date,label,processed_review_comment
5,"ótima loja, só está em atraso comigo na entrega do sofá de canto. Que espero receber em breve.",2018-05-10 00:00:00,1,"ótimo loja , atraso comigo entregar sofá canto . esperar receber breve ."
1,não recebi o produto,2017-10-19 00:00:00,0,não recebir produto
1,segunda vez que comprei o mesmo produto e nao recebi site ridiculo nao entrega o que vende quem quizer comprar compra sabendo que sao enganadores ,2018-08-22 00:00:00,0,segundo vez compr produto nao recebir site ridiculo nao entregar vender quizer comprar compra saber sao enganador
1,"O produto é bom, mas tem um cheiro insuportável de cola de sapateiro ",2018-06-08 00:00:00,0,"produto bom , cheirar insuportável colar sapateiro"
5,Recomendo,2018-04-28 00:00:00,1,recomer
5,produto de acordo com anuncio.,2018-02-08 00:00:00,1,produto acordo anuncio .
5,Tudo certo. Obrigado.,2017-12-16 00:00:00,1,tudo certo . obrigar .
1,Prazo de entrega longa (18dias) e ainda assim não entregam o produto no prazo. Somente após expirar o prazo é que houve um contato do stark dizendo que não haveria a entrega (jura?) Nunca mais!!!,2017-11-12 00:00:00,0,prazo entregar longo ( 18dias ) ainda assim não entregar produto prazo . somente após expirar prazo contato stark dizer não haver entregar ( jura ? ) nunca ! ! !
1,Não dispõe da modalidade expressa. Aguardo minha encomenda há quase 1 mês!,2018-03-21 00:00:00,0,não dispor modalidade expresso . aguardo encomenda quase 1 mês !
5,"Olá ,obrigado o produto chegou em perfeito estado e muito antes do prazo previsto po vcs !!
Em breve voltarei para comprar outros produtos bem interessante para minha saude!!amei as amostras.",2018-05-04 00:00:00,1,"olá , obrigar produto chegar perfeito estar antes prazo previr po vcs ! ! breve voltarei comprar outro produto bem interessante saude ! ! ameir amostra ."
5,"Recebi o produto antes do prazo combinado, veio incluso uma espátula e um manual de instrução, recomendo essa loja. ",2018-06-15 00:00:00,1,"recebir produto antes prazo combinar , vir incluso espátula manual instrução , recomendar loja ."
5,"ASPIRADOR MUITO BOM, LEVE E FÁCIL DE MANUSEAR!",2018-08-28 00:00:00,1,"aspirador bom , levar fácil manusear !"
5,"Mochila bonita, forte, com bastante espaço..recomendo..",2018-02-21 00:00:00,1,"mochila bonito , forte , bastante espaço .. recomendar .."
5,.,2017-02-21 00:00:00,1,.
1,A impressão do quadro é péssima. Detestei e estou tentando fazer a devolução do produto,2018-07-13 00:00:00,0,impressão quadro péssima . detestar tentar fazer devolução produto
5,"O produto chegou no prazo, todo embalado certinho. ",2017-03-12 00:00:00,1,"produto chegar prazo , todo embalar certinho ."
5,"Produto não foi entregue no prazo, mas isso aconteceu por causa do atraso do correios.",2018-03-21 00:00:00,1,"produto não entregar prazo , acontecer causa atraso correio ."
1,produto n foi entregue,2017-06-28 00:00:00,0,produto n entregar
1,"Bom dia!

Ao abrir a caixa, verifiquei que o pedido Brinco De Gancho Pendurado Chapeado De Prata Cristal Orelha Prata 5 estava faltando e estava sendo especificado na nota fiscal.",2018-04-11 00:00:00,0,"bom dia ! abrir caixa , verifiquei pedir brinco gancho pendurar chapear prata cristal orelhar prata 5 faltar ser especificar nota fiscal ."
5,Veio um ótimo produto tanto a capinha como a película são muito adaptáveis.,2018-08-11 00:00:00,1,vir bom produto tanto capinhar películar adaptável .
5,"Tudo certo, bem embalado, chapéu lindo! ",2018-08-21 00:00:00,1,"tudo certo , bem embalar , chapéu lir !"
5,Demora porem sao correto.gostei.,2018-02-15 00:00:00,1,demor por sao correto.gostei .
5,O produto chegou antes do prazo... top,2018-06-13 00:00:00,1,produto chegar antes prazo ... top
5,conforme o combinado ,2018-05-13 00:00:00,1,conforme combinar
5,chegou antes do prazo,2017-03-24 00:00:00,1,chegar antes prazo
1,"Comprei um produto dia 06-09-2017 e até hoje não recebi, o número do pedido: 02-6502 47333",2017-10-29 00:00:00,0,"compr produto dia 06-09-2017 hoje não recebir , número pedir : 02-6502 47333"
5,Parabéns entregaram até antes da data e chegou oque eu pedi certinho 😍,2018-05-24 00:00:00,1,parabéns entregar antes data chegar oque pedir certinho 😍
5,Ótimo perfeito gostei do produto ótimo qualidade ,2018-08-29 00:00:00,1,bom perfeito gostar produto bom qualidade
5,Estou plenamente satisfeito com a compra.,2018-02-27 00:00:00,1,plenamente satisfeito compra .
5,"Meu produto era para ter chegado ate dia 15/08, mas ate hoje não recebi.Houve algum problema?estou preocupada.",2018-08-17 00:00:00,1,"produto ter chegar ate dia 15/08 , ate hoje não recebi.houve algum problema ? preocupar ."
5,"Muito bom, Tenho pena que vocês não enviam para o Norte do Brasil.",2017-10-11 00:00:00,1,"bom , pena não enviar norte Brasil ."
5,Superou minhas espectativas. O abajur tem um ótimo tamanho e é lindo. A entrega foi feita muito antes do prazo. Satisfeita!,2017-08-03 00:00:00,1,superar espectativa . abajur bom tamanho lir . entregar fazer antes prazo . satisfeita !
5,o produto é exatamente como mostrado no site. Super pratico e resistente para o que indicado. A entrega foi feita bem antes do prazo estipulado.,2018-06-16 00:00:00,1,produto exatamente mostrar site . super pratico resistente indicar . entregar fazer bem antes prazo estipular .
5,Entrega rápida e produto em perfeito estado.,2018-07-14 00:00:00,1,entregar rápido produto perfeito estar .
5,Entrega feita em 2 dias e tudo ok,2018-08-01 00:00:00,1,entregar fazer 2 dia tudo ok
5,"Atendimento excelente, agradeço a funcionária Maria Eduarda da Equipe targaryen, pelo esclarecimento de dúvidas.",2018-06-12 00:00:00,1,"atendimento excelente , agradeço funcionária Maria eduardo equipe targaryen , esclarecimento dúvida ."
5,"Ótimo produto,veio antes do prazo tudo como eu queria ,recomendo sim.",2018-03-23 00:00:00,1,"bom produto , vir antes prazo tudo querer , recomendar sim ."
5,"Produto chegou dentro do prazo, como sempre!! Amei meu porta documentos, é até maior do que eu pensei, louca para comprar outra assim que der 😍",2017-08-24 00:00:00,1,"produto chegar dentro prazo , sempre ! ! ameir porta documento , grande pensar , louco comprar outro assim dar 😍"
5,Chegou antes do prazo.,2018-02-27 00:00:00,1,chegar antes prazo .
5,Amei a compra e a entrega dentro do prazo isso é muito bom. Parabéns!!!,2018-04-06 00:00:00,1,ameir compra entregar dentro prazo bom . parabéns ! ! !
5,Produto ótimo. Entrega rapida.,2018-04-03 00:00:00,1,produto ótimo . entregar raper .
1,Segundo os Correios ainda não receberam o mesmo. Mesmo assim resolvi aguardar para que reenviem.,2017-12-28 00:00:00,0,segundo correio ainda não receber . assim resolver aguardar reenviem .
5,"Lindo relógio, não é muito grande, ótimo pra quem tem o pulso fino como o meu.
A loja está de parabéns.. produto chegou bem antes do prazo.. e com uma surpresa!
Obrigada!!
",2018-07-06 00:00:00,1,"lir relógio , não grande , bom pra pulso fino . loja parabéns .. produto chegar bem antes prazo .. surpresa ! obrigado ! !"
5,muito bom,2018-08-01 00:00:00,1,bom
1,"Boa trade!
Comprei 2 produtos e o mesmo não foi entregue corretamente. Foi adquirido dois controles desta empresa e dentro da caixa continha somente 1. Preciso que resolvam o problema urgente.",2018-08-14 00:00:00,0,bom trade ! compr 2 produto não entregar corretamente . adquirir dois controle de este empresa dentro caixa conter somente 1 . preciso resolr problema urgente .
5,Bom.,2017-03-08 00:00:00,1,bom .
5,"O produto é pequeno, porém de boa qualidade, e muito lindo!",2018-06-09 00:00:00,1,"produto pequeno , porém bom qualidade , lir !"
5,Veio como o combinado produto original eu recomendo em lojas fisicas muito caro . ,2018-08-25 00:00:00,1,vir combinar produto original recomer loja fisico caro .
5,Muito bom o tapete. Exatamente o que eu esperava. Entrega demorou um pouco.mas tava dentro do prazo. Recomendo. ,2018-02-02 00:00:00,1,bom tapete . exatamente esperar . entrega demorar pouco.mas tar dentro prazo . recomendar .
1,"Ausência de informação sobre o produto induz à compra incorreta. Com a ausência de informação sobre tamanho da camiseta induz a pensar que seja tamanho único. O produto recebido no entanto, era P.",2018-06-20 00:00:00,0,"ausência informação sobre produto induzir compra incorreto . ausência informação sobre tamanho camiseto induz pensar tamanho único . produto receber entanto , p ."
5,A mamae aqui deu conta direiritinho da monstagem. Ele é bom forte e já vem adesivado. AMEI!,2018-07-14 00:00:00,1,mamae aqui dar conta direiritinho monstagem . bom forte vir adesivar . amei !
1,Eu solicitei devolucao do valor pois o produto veio com defeito e nao foi aceito pela impressora apontando defeito.,2018-05-23 00:00:00,0,solicitar devolucao valor pois produto vir defeito nao aceitar impressora apontar defeito .
1,"O produto o qual comprei apresentava um conteúdo de 250gr, e o que veio 125gr. Propaganda enganosa e me sinto desrespeitada como consumidora",2018-02-24 00:00:00,0,"produto compr apresentar conteúdo 250gr , vir 125gr . propaganda enganoso sinto desrespeitar consumidora"
5,"dentro do prazo, otimo custo benefecio
",2017-02-10 00:00:00,1,"dentro prazo , otimo custo Benefecio"
5,"essa loja oferece um excelente atendimento,e eles são muito ágeis no envio parabens a loja",2018-07-05 00:00:00,1,"loja oferecer excelente atendimento , ágil envio parabem loja"
5,Muito bom produto e chegou antes do prazo,2018-07-06 00:00:00,1,bom produto chegar antes prazo
5,Entrega bem antes do prazo super indico esse site .,2018-05-09 00:00:00,1,entregar bem antes prazo super indico site .
5,Recomendo a todos produto ótimo chegou antes do prazo ,2017-02-22 00:00:00,1,recomendar todo produto ótimo chegar antes prazo
1,O vendedor entrou em contato comigo mas não concluiu a venda,2018-01-12 00:00:00,0,vendedor entrar contato comigo não concluir venda
5,Muito boa,2017-09-06 00:00:00,1,bom
5,Excelente,2018-08-24 00:00:00,1,excelente
1,"Produto quebrado em 2 partes, já acionei a garantia deste ""parceiro"" da stark mas eles não me retornam contato! Péssimo negócio.",2018-02-24 00:00:00,0,"produto quebrar 2 parte , acionar garantia de este ` ` parceiro '' stark não retornar contato ! péssimo negócio ."
5,"O relógio é lindo demais e com uma ótima qualidade, chegou bem antes do prazo !!",2017-05-18 00:00:00,1,"relógio lir demais ótimo qualidade , chegar bem antes prazo ! !"
1,Olá queria informar que o produto não foi entregue,2017-10-11 00:00:00,0,olá querer informar produto não entregar
1,"BRINCADEIRA QUASE 30 DIAS E NADA, ERA PRESENTE. TIVE Q COMPRAR EM OUTRO LUGAR!",2017-06-02 00:00:00,0,"brincadeira quase 30 dia nada , presente . q comprar outro lugar !"
5,Muito bom,2017-02-14 00:00:00,1,bom
1,"Não veio o produto que eu queria, veio foi outro produto estou chateado com a loja gosto muito da loja lannister mas dessa vez me chateou",2018-04-26 00:00:00,0,"não vir produto querer , vir outro produto chatear loja gostar lojar lannister de esse vez chatear"
5,"Muito bom, comprei o produto , o prazo era extenso, porem , recebi muito antes do prazo final. ",2017-02-11 00:00:00,1,"bom , compr produto , prazo extenso , por , recebir antes prazo final ."
5,"O produto atendeu a minha expectativa e me surpreendeu com brindes, pois recebi vários chaveiros do flamengo.",2017-12-06 00:00:00,1,"produto atender expectativa surpreender brinde , pois recebir vários chaveiro flamengo ."
5,"Excelente produto todos os detalhes do personagem, muito lindo mesmo excelente vendedor entregou tudo certinho",2017-12-14 00:00:00,1,"excelente produto todo detalhe personagem , lir excelente vendedor entregar tudo certinho"
5,"Produto excelente, entrega rápida! ",2018-08-02 00:00:00,1,"produto excelente , entregar rápido !"
5,Bom,2018-03-07 00:00:00,1,bom
5,"Quadros lindos , amei !",2018-03-06 00:00:00,1,"quadro linr , ameir !"
1,"Não recebi,e também NÃO CANCELEI,ASSIM COMO APARECEU NO STATUS...EU QUERO O MEU PRODUTO,POR FAVOR ENVIAR O MEU PRODUTO.",2017-12-17 00:00:00,0,"não recebir , não cancelei , assim aparecer status ... querer produto , favor enviar produto ."
5,😃 ótimo 👍 ,2018-05-15 00:00:00,1,😃 bom 👍
5,"Produto de boa qualidade, chegou antes do previsto, bem embalado e bem identificado.",2017-07-07 00:00:00,1,"produto bom qualidade , chegar antes prever , bem embalar bem identificar ."
1,"veio mercadoria errada, tamanho maior que o solicitado.

como fazer para regularizar?",2018-06-21 00:00:00,0,"vir mercadoria errar , tamanho grande solicitar . fazer regularizar ?"
5,Chegou em dois dias! Super rápido!,2018-01-25 00:00:00,1,chegar dois dia ! super rápido !
5,Produto entregue antes do prazo e em perfeito estado!,2017-08-05 00:00:00,1,produto entregar antes prazo perfeito estar !
5,Chegou bem antes do prazo.,2017-08-17 00:00:00,1,chegar bem antes prazo .
5,"Produto conforme meu pedido, de ótima qualidade. ",2017-06-29 00:00:00,1,"produto conforme pedir , ótimo qualidade ."
1,foi prometido entrega até 02/08/2018 e até agora nada.,2018-08-04 00:00:00,0,prometer entregar 02/08/2018 agora nada .
5,"gostei, foi entregue antes do prazo.",2017-07-19 00:00:00,1,"gostar , entregar antes prazo ."
5,Preços ótimos ,2018-06-12 00:00:00,1,preço ótimos
5,otimo produto com preço bom e entrega rapida recomendo,2017-03-18 00:00:00,1,otimo produto preço bom entrega rapir recomer
5,Vou comprar mais melhor daqui eu esperava,2018-06-19 00:00:00,1,ir comprar bom de aqui esperar
5,Vendedor compromisso do vou o cliente,2017-10-07 00:00:00,1,vendedor compromisso ir cliente
1,ainda nao recebi o produto,2018-07-13 00:00:00,0,ainda nao recebir produto
1,nao,2018-01-10 00:00:00,0,nao
5,Gostei muito da entrega rápida ,2018-06-21 00:00:00,1,gostar entrega rápido
5,Super rapidi.... Recebi o produto com antecedência... Ainda estava prevista pra o mes que vem. Ótima qualidade,2018-06-30 00:00:00,1,super rapidi .... recebi produto antecedêncer ... ainda prever pra mes vir . ótimo qualidade
5,Recomendo!!!,2018-08-08 00:00:00,1,recomendar ! ! !
1,"Boa noite!
Já solicitei a troca do produto por propaganda enganosa pois a foto do site e da embalagem não correspondem com o produto que estava dentro da embalagem! Cortina horrível!",2017-05-30 00:00:00,0,bom noite ! solicitei troca produto propaganda enganoso pois foto site embalagem não corresponder produto dentro embalagem ! cortina horrível !
5,Otimo,2018-05-09 00:00:00,1,otimo
1,Comprei um produto de 180 reais e recebi um completamente de 50 reais. Um absurdo,2018-06-08 00:00:00,0,compr produto 180 real recebir completamente 50 real . absurdo
5,Ocorreu tudo ok!,2017-12-03 00:00:00,1,ocorrer tudo ok !
1,Não entregaro o pedido não goste falta de consideração com o consumido,2017-11-24 00:00:00,0,não entregaro pedir não gostar faltar consideração consumer
5,chegou tudo certo e o produto e muito bom ,2018-05-03 00:00:00,1,chegar tudo certo produto bom
5,Chegou de boa.,2017-04-01 00:00:00,1,chegar bom .
5,"Boa qualidade,tdo mto bem feito embalado
Delicado e fora q o preço super compensa
Para a quantidade de coisas e material ..",2018-08-24 00:00:00,1,"bom qualidade , tdo mtor bem fazer embalar delicar q preço super compensa quantidade coisa material .."
5,"Olha...fiquei mto satisfeito com a mercadoria, e recomendo com certeza, foi rápida a entrega, sem sombra de dúvidas, irei comprar mais vezes.
Parabéns... ",2018-06-17 00:00:00,1,"olhar ... fiquei mto satisfeito mercadoria , recomendar certeza , rápido entregar , sombrar dúvida , ir comprar vez . parabéns ..."
5,Excelente produto ,2017-08-24 00:00:00,1,excelente produto
5,"Ótima loja, entregaram antes do prazo, produto veio conforme o pedido, já instalado e funcionando perfeitamente.",2018-02-17 00:00:00,1,"ótimo loja , entregar antes prazo , produto vir conforme pedir , instalar funcionar perfeitamente ."
